budget,runtime,popularity,vote_average,release_month,revenue
37000000.0,113.0,6.6952289999999985,6.6,9,95404397.0
13000000.0,105.0,7.421245,6.2,12,114956699.0
3000000.0,112.0,7.406608999999999,5.7,3,22000.0
70000000.0,88.0,12.345348,6.1,1,160112671.0
25000000.0,117.0,14.31675,6.4,1,77278331.0
42000000.0,102.0,10.528173,6.2,1,46221189.0
23000000.0,93.0,9.574817,5.6,11,33372606.0
5000000.0,86.0,10.711742,5.0,7,25562924.0
17000000.0,105.0,10.250997,5.8,9,12355798.0
58000000.0,125.0,7.145835000000001,5.9,1,50365377.0
40000000.0,91.0,6.322435,5.3,1,36893721.0
750000.0,102.0,8.560725999999999,5.4,12,78396.0
40000000.0,107.0,6.159379,6.6,2,24719215.0
5000000.0,89.0,2.025505,6.1,12,22772019.0
13000000.0,119.0,7.17548,6.5,9,51723285.0
15000000.0,84.0,12.47441,6.6,2,145000000.0
17000000.0,95.0,8.896678999999997,6.1,2,127730736.0
11000000.0,101.0,8.888717999999997,5.8,7,807535.0
85000000.0,115.0,8.338675,6.3,2,208076205.0
30000000.0,104.0,9.524298,7.0,2,196114570.0
250000.0,62.0,4.2976540000000005,8.1,12,1000000.0
850000.0,85.0,10.378756,5.8,8,1243961.0
5650000.0,123.0,5.24461,6.4,2,43000000.0
23000000.0,139.0,10.861339,6.5,12,5837674.0
4000000.0,103.0,3.92107,6.8,11,530048.0
57000000.0,95.0,9.421301,4.7,12,149217355.0
1000000.0,129.0,7.666558,6.8,9,34522221.0
12000000.0,88.0,9.803023,6.5,3,100000000.0
41000000.0,100.0,10.267905,5.6,10,7448385.0
12000000.0,110.0,12.159818,6.3,2,81272766.0
65000000.0,103.0,12.366641,5.9,2,156974557.0
4798235.0,107.0,9.336568,6.3,8,209696.0
10000000.0,101.0,4.883085,5.9,5,610986.0
42000000.0,109.0,11.250764,6.7,3,201585328.0
10000000.0,83.0,5.872794,6.1,9,4417580.0
20000000.0,95.0,8.772263,5.8,4,32204030.0
4000000.0,99.0,6.7807520000000014,6.2,4,25345000.0
12000000.0,131.0,5.23198,6.3,12,11212294.0
5000000.0,107.0,6.753328,6.3,9,34564651.0
7500000.0,93.0,19.561767,5.6,3,8135031.0
50000000.0,113.0,8.10609,6.1,4,234989584.0
1100000.0,101.0,10.528833,7.3,9,4105187.0
30000000.0,95.0,14.811958,6.6,4,66486080.0
930000.0,100.0,10.114319,5.3,6,30905.0
2000000.0,85.0,10.239941,5.2,1,13101672.0
30000000.0,92.0,13.371056,4.9,4,54819301.0
26000000.0,111.0,7.254242,6.1,3,29657751.0
85000000.0,106.0,14.170182999999998,5.5,3,183018522.0
10000000.0,124.0,9.23046,6.9,11,136836156.0
30000000.0,124.0,12.84554,5.7,4,53909751.0
12000000.0,122.0,5.264551,6.9,4,96070507.0
25000000.0,101.0,7.740761999999997,6.8,4,99357138.0
6400000.0,130.0,2.065753,6.9,10,2556911.0
30000000.0,94.0,8.234382,6.3,4,40346186.0
6600000.0,112.0,2.664211,6.0,5,37710610.0
65000000.0,83.0,7.446085000000001,5.9,5,179379533.0
12000000.0,93.0,3.78207,6.8,10,1428291.0
60000000.0,88.0,10.271517,6.4,3,118338361.0
5000000.0,100.0,5.875181,6.5,4,9206470.0
10000000.0,100.0,4.163207,6.3,8,55089.0
35000000.0,98.0,9.295078,5.3,2,24159934.0
16000000.0,94.0,8.692433,7.6,5,68263166.0
1200000.0,122.0,3.174936,7.3,3,16000000.0
20000000.0,113.0,3.174512,5.8,4,17479.0
12468389.0,97.0,6.116093,5.9,10,29007412.0
20500000.0,109.0,6.087109,5.1,5,6063556.0
40000000.0,91.0,5.446745,6.0,3,22044277.0
14000000.0,93.0,1.36737,5.0,2,161001698.0
750000.0,85.0,7.067494,6.8,6,4007792.0
125000.0,90.0,10.850569,6.5,9,3200000.0
9000000.0,102.0,7.720692,5.0,3,8303261.0
40000000.0,110.0,7.271503,5.8,5,79700000.0
17000000.0,111.0,7.812646000000001,5.6,4,73244881.0
69000000.0,94.0,7.922636,5.5,6,112265139.0
4600000.0,117.0,5.805666,5.9,6,1163967.0
12000000.0,145.0,4.4823309999999985,6.4,6,9622846.0
75000000.0,123.0,12.558042,6.0,6,59418613.0
10000000.0,101.0,6.947533,6.3,6,9636289.0
7000000.0,110.0,8.732425,6.1,6,167221571.0
25000000.0,137.0,7.323283,5.5,5,8784318.0
1800000.0,93.0,5.550496,6.8,6,21107746.0
16000000.0,114.0,14.906621,6.6,6,12434778.0
68000000.0,98.0,13.276971,5.3,7,68267862.0
8000000.0,91.0,4.68182,5.4,3,1653792.0
10000000.0,102.0,6.452069,6.4,9,3665069.0
1.0,90.0,4.060122,5.1,6,1378.0
30000000.0,100.0,7.2553009999999984,5.8,8,114281051.0
60000000.0,90.0,10.425038,6.7,8,107139399.0
22000000.0,94.0,10.225555,6.0,8,77112176.0
8000000.0,122.0,7.030308,6.7,8,49000000.0
2000000.0,100.0,7.148558,5.5,8,14400000.0
35000000.0,91.0,5.6547839999999985,6.2,8,31083599.0
26000000.0,115.0,7.968423,6.8,8,53676580.0
5000000.0,83.0,5.615205,4.1,5,8493728.0
3000000.0,90.0,8.950643,5.1,2,3010.0
14000000.0,92.0,7.286477,5.8,8,85446075.0
25000000.0,154.0,7.594334,7.1,10,48531470.0
17000000.0,82.0,7.683008,4.5,8,9627492.0
3000000.0,87.0,10.893224,5.3,8,11947954.0
6000000.0,96.0,6.089971,6.4,9,13231461.0
17000000.0,112.0,11.03595,7.3,9,115350426.0
20000000.0,93.0,11.112153,4.8,4,16863583.0
30000000.0,118.0,12.727269,6.6,9,47042000.0
70000000.0,116.0,8.923755,5.5,6,58058367.0
2500000.0,85.0,9.291494,6.8,8,3325038.0
32000000.0,137.0,8.074218,7.0,9,28258060.0
50000000.0,95.0,12.1524,6.6,9,41037742.0
12000000.0,100.0,5.808496,6.1,9,35485056.0
7000000.0,109.0,7.4527899999999985,7.2,9,48126384.0
13000000.0,102.0,12.775679,7.7,9,33400000.0
3800000.0,115.0,8.462800999999999,7.9,8,16800000.0
250000.0,97.0,0.386717,5.5,4,23859.0
2000000.0,108.0,2.315249,7.1,1,1620436.0
14000000.0,116.0,2.24386,5.8,8,24637469.0
14000000.0,119.0,11.535478,6.0,3,13551174.0
12500000.0,107.0,5.526878,5.4,9,1353868.0
8000000.0,137.0,8.168448,7.2,3,7594693.0
6900000.0,101.0,8.513457,5.6,9,44287131.0
2500000.0,87.0,1.221216,4.6,7,33400000.0
947000.0,85.0,0.631309,5.2,11,1120000.0
15400000.0,123.0,8.400049000000001,7.1,5,25762027.0
12000000.0,93.0,8.960713,6.5,6,32726956.0
3000000.0,110.0,12.490637,6.8,3,77712439.0
44500000.0,120.0,14.238234,7.1,10,232324128.0
15000000.0,110.0,9.643538,6.7,9,19422261.0
30000000.0,86.0,9.382577,4.8,4,13521829.0
5000000.0,95.0,6.188286,5.2,10,142817992.0
45000000.0,101.0,8.279285,5.1,10,30353232.0
20000000.0,94.0,5.745206,5.1,10,52302796.0
2500000.0,100.0,1.6596919999999995,6.7,2,352810.0
15000000.0,97.0,6.777326,5.8,9,37930465.0
1000000.0,98.0,5.760319,6.6,5,9138338.0
500000.0,85.0,4.8938120000000005,6.3,9,376597.0
17000000.0,105.0,0.963345,5.3,10,946461.0
21000000.0,122.0,14.488110999999998,7.0,9,205738714.0
31000000.0,138.0,10.973822,6.5,11,161772375.0
15000000.0,96.0,8.310945,5.2,11,15608545.0
2500000.0,98.0,2.942355,6.0,11,3358.0
35000000.0,96.0,7.759428999999999,5.1,5,2106557.0
8900000.0,127.0,7.663947,7.5,7,29844753.0
5000000.0,98.0,1.608163,5.5,6,31649.0
65000000.0,93.0,5.6277870000000005,5.3,11,44806783.0
12000000.0,95.0,8.435294,5.6,11,66351.0
10000000.0,118.0,6.7949699999999975,6.1,9,89237.0
33000000.0,99.0,7.8599679999999985,6.7,7,140470746.0
30000000.0,125.0,3.835131,5.0,7,108348.0
26350000.0,94.0,5.153137999999998,4.9,6,1576687.0
13000000.0,95.0,5.1384089999999984,5.6,5,1832541.0
500000.0,84.0,1.162001,6.8,5,116207.0
4437508.0,155.0,3.779077,7.2,9,2804874.0
40000000.0,157.0,9.649303,6.7,12,132820716.0
20000000.0,97.0,10.999209,5.6,8,4636169.0
35000000.0,97.0,10.430238,6.4,1,116980662.0
40000000.0,95.0,7.479014,5.4,12,41863726.0
60000000.0,130.0,12.789812,6.3,12,218340595.0
35000000.0,134.0,11.418802,5.6,12,88058786.0
42000000.0,113.0,10.027434,7.0,9,180274123.0
20000000.0,112.0,2.688548,5.4,12,610792.0
11000000.0,98.0,6.93228,6.4,9,59520298.0
5773100.0,98.0,4.290276,6.1,5,18144030.0
25000000.0,104.0,11.746053,5.8,12,119772232.0
15000000.0,106.0,7.06378,6.0,9,8138788.0
3730500.0,112.0,5.311336,5.7,9,6294161.0
2840000.0,133.0,3.611437000000001,7.3,9,11620000.0
20000000.0,92.0,7.214828,5.3,1,47241945.0
60000000.0,113.0,8.581558,6.2,1,105200903.0
12000000.0,90.0,11.52128,5.2,3,2521.0
20000000.0,105.0,13.132127,6.4,9,1969193.0
2500000.0,86.0,6.531373,5.4,1,60141683.0
15000000.0,100.0,16.018525,6.0,1,146497771.0
100000.0,96.0,8.003815,6.5,4,444098.0
56000000.0,109.0,12.136158,5.7,1,19701164.0
6300000.0,101.0,4.38806,5.7,2,419953.0
3550000.0,124.0,2.7002330000000003,8.0,5,48000000.0
6000000.0,90.0,10.895427,4.5,1,32438988.0
35000000.0,118.0,13.963892,5.7,1,46216641.0
50000000.0,88.0,10.337211,5.7,1,224803475.0
13400000.0,100.0,1.223071,4.7,12,16700000.0
6500000.0,116.0,6.53667,6.5,5,2401510.0
900000.0,97.0,0.489328,6.8,9,25000.0
60000000.0,104.0,7.37535,6.2,9,8106475.0
30000000.0,106.0,11.645847,6.4,2,63372757.0
35000000.0,111.0,7.321172,5.6,2,173965010.0
60000000.0,124.0,20.485203,5.6,2,60052138.0
13000000.0,93.0,11.29356,5.7,3,48065672.0
28000000.0,115.0,7.598422,6.9,2,97594140.0
4000000.0,96.0,9.921433,5.1,9,911466.0
1000000.0,115.0,6.373118,7.5,8,444575.0
11500000.0,114.0,12.887287,5.1,10,1402307.0
40000000.0,89.0,11.617481,5.7,2,74597643.0
3000000.0,108.0,11.30324,7.3,4,11176469.0
35000000.0,112.0,13.542675,5.8,2,42930462.0
300000.0,88.0,7.9062199999999985,7.0,7,2750275.0
5000000.0,88.0,5.874458,4.4,2,15179302.0
12000000.0,99.0,7.222816000000001,6.5,2,12077441.0
10000000.0,99.0,6.651567,5.5,1,1034589.0
225000.0,86.0,0.466236,7.1,11,111300.0
30000000.0,100.0,9.385769,5.3,3,27437881.0
5000000.0,94.0,14.830235,5.0,1,31724284.0
5000000.0,90.0,6.757549000000001,5.8,3,11724119.0
13000000.0,94.0,8.611077,6.6,3,68572378.0
70000000.0,120.0,10.978188,6.2,3,161025640.0
15000000.0,140.0,7.492658,6.8,3,35485608.0
44000000.0,125.0,11.342024,6.0,3,63327201.0
6000000.0,93.0,8.278079,5.0,1,5206.0
13000000.0,107.0,10.098539,5.5,3,18000000.0
17000000.0,91.0,12.01525,6.4,4,97542952.0
20000000.0,101.0,7.876299,6.5,3,24261569.0
8500000.0,99.0,7.67857,5.7,3,9747.0
1200000.0,85.0,0.584397,3.9,6,1404.0
25000000.0,113.0,5.405958,4.8,3,432274.0
40000000.0,128.0,11.637224,6.8,4,95020213.0
5500000.0,116.0,4.711231,6.2,9,10016934.0
10000000.0,115.0,12.18812,6.9,9,3428048.0
20000000.0,86.0,14.27281,4.6,4,78378744.0
25000000.0,130.0,9.218002,6.1,4,86175291.0
1200000.0,114.0,1.472463,6.3,4,2861020.0
3860000.0,130.0,8.959821,6.3,1,64076736.0
6200000.0,113.0,1.077252,6.9,9,4820000.0
40000000.0,130.0,6.475665,5.9,12,5446000.0
10000000.0,130.0,7.881578999999999,7.0,5,21587700.0
180000.0,85.0,0.437372,4.0,10,175742.0
2500000.0,102.0,5.4656699999999985,4.4,2,3003.0
58000000.0,119.0,0.393865,6.1,6,44000000.0
4800000.0,90.0,6.069475,5.6,5,10337387.0
11000000.0,130.0,9.166555,7.1,5,10631747.0
31192.0,89.0,1.585713,6.3,9,10000.0
1500000.0,101.0,9.981121,5.1,9,1165882.0
23000000.0,118.0,7.339450999999999,6.6,5,15600000.0
2000000.0,89.0,8.367858,5.3,9,58510.0
75000000.0,115.0,17.852022,7.3,5,117698894.0
10000000.0,92.0,6.3835120000000005,6.0,8,1585582.0
10000000.0,109.0,5.3584,6.4,11,10759.0
500000.0,93.0,5.411012,5.5,11,1000000.0
35000000.0,90.0,6.651605,5.7,4,21819348.0
15000000.0,90.0,7.913028999999999,5.3,6,19145732.0
6000000.0,89.0,8.804658,5.9,12,31081.0
13500000.0,124.0,8.995603,7.7,1,19255873.0
6000000.0,93.0,8.535611,7.4,5,1066471.0
20000000.0,109.0,9.830382,6.7,7,46089287.0
20000000.0,100.0,8.801032000000003,5.9,5,8352885.0
43000000.0,117.0,12.706403,6.5,6,158674180.0
2500000.0,95.0,8.098964,6.8,8,6854611.0
2000000.0,128.0,1.315237,7.1,10,13500000.0
61000000.0,109.0,13.336512,6.6,8,131940411.0
2200000.0,105.0,1.789133,6.1,12,208000000.0
18000000.0,98.0,12.61244,7.0,7,99206215.0
12400000.0,142.0,8.176134,7.3,5,8371085.0
250000.0,99.0,4.281631,4.1,7,56825.0
90000000.0,106.0,10.338222,5.9,8,174578751.0
4000000.0,90.0,10.130541,6.5,7,9800000.0
5200000.0,99.0,6.700173,6.3,5,2459895.0
25000000.0,105.0,11.829231,5.8,7,2054941.0
28000000.0,103.0,13.570264000000002,6.3,7,60700000.0
38000000.0,119.0,9.596377,6.2,9,98337295.0
50000000.0,91.0,11.604181,5.7,8,219788712.0
7000000.0,87.0,0.8614729999999999,4.8,12,136203.0
35000000.0,106.0,7.249581,5.6,8,13785015.0
30000000.0,126.0,9.310866,7.7,7,117932401.0
12000000.0,128.0,14.294019,6.0,8,35931410.0
60000000.0,130.0,14.336187,6.2,8,90565421.0
1000000.0,93.0,9.769134,6.4,8,2963902.0
12000000.0,123.0,11.213913,7.8,8,87100449.0
18000000.0,141.0,4.19356,6.5,8,62000000.0
27220000.0,105.0,12.388833,6.1,7,5496951.0
11000000.0,94.0,9.003792,4.9,9,3639345.0
50.0,98.0,0.825042,7.8,10,83.0
16000000.0,120.0,4.136356,6.4,6,11301649.0
16000000.0,100.0,12.260159,6.1,4,318982.0
5500000.0,115.0,6.507895,7.5,7,99067206.0
18000000.0,90.0,13.224288,4.9,8,10501938.0
11000000.0,93.0,10.841891,6.7,9,7847000.0
46000000.0,153.0,11.96262,7.9,9,122126687.0
22000000.0,116.0,6.760321,6.5,12,15400000.0
4900000.0,97.0,8.076305,6.6,8,2159041.0
38000000.0,123.0,10.63552,7.7,9,90247624.0
30000000.0,111.0,8.047735000000001,6.1,9,36894225.0
1500000.0,104.0,7.081403999999999,5.5,7,3566225.0
5500000.0,140.0,1.250293,4.6,9,47000000.0
20000000.0,110.0,5.0739,5.9,9,16549477.0
11000000.0,82.0,1.305774,6.1,9,1659542.0
12000000.0,115.0,11.160699,7.4,9,17654912.0
18000000.0,93.0,5.229975,6.7,9,7972967.0
7100000.0,144.0,2.78114,6.9,2,18000000.0
30000000.0,91.0,8.864607000000003,5.5,9,62616646.0
10000000.0,94.0,6.71518,5.8,10,653651.0
1052753.0,120.0,2.934298,6.2,5,466088.0
55000000.0,134.0,13.776068,7.6,10,95000000.0
12000000.0,107.0,9.251084,5.3,9,15008161.0
5000000.0,97.0,14.970485,6.8,9,9114264.0
8500000.0,96.0,5.590678,5.6,9,22456509.0
100000.0,86.0,8.328705000000001,5.5,5,95000.0
50000000.0,115.0,14.191610999999998,6.7,10,122915111.0
30000000.0,100.0,18.399055,5.8,10,82394288.0
28000000.0,128.0,10.850442,5.7,10,8555008.0
25000000.0,117.0,14.723646,5.0,10,71009334.0
9000000.0,106.0,12.74965,6.6,10,6108720.0
15000000.0,92.0,8.000867,6.0,10,151831537.0
5000000.0,117.0,14.785719,7.9,9,55198285.0
103000.0,104.0,5.194433,6.9,9,3623330.0
55000000.0,91.0,7.713230999999999,5.7,10,110000000.0
28000000.0,105.0,9.157369,6.4,10,134402450.0
12000000.0,98.0,6.927182000000001,7.4,11,100129872.0
17000000.0,123.0,6.102021,6.7,11,71625195.0
2159280.0,80.0,8.651053,7.1,10,15298355.0
26000000.0,105.0,13.548808,6.2,10,51164106.0
13000000.0,127.0,5.849716,6.9,9,18295.0
11000000.0,105.0,10.838063,7.2,10,32935319.0
22000000.0,100.0,9.896704,6.4,11,43058898.0
35000000.0,141.0,11.318079,6.5,12,27330000.0
25000000.0,121.0,6.954296,6.9,12,74188937.0
7000000.0,95.0,5.799861,6.0,1,6147.0
90000000.0,114.0,8.684892,7.0,12,188133322.0
23000000.0,126.0,13.829515,7.9,12,47351251.0
40000000.0,121.0,10.855502,7.4,12,149295601.0
35000000.0,125.0,15.130888,7.3,11,112544580.0
90000000.0,110.0,3.394928,5.3,11,16178959.0
5000000.0,95.0,1.7402419999999998,4.8,11,388.0
30000000.0,104.0,7.882353,5.9,11,4861022.0
1.0,73.0,0.230075,6.0,3,2755584.0
50000000.0,119.0,7.600751,6.0,12,173649015.0
39200000.0,126.0,14.131906,6.7,8,86758912.0
4620000.0,115.0,0.546165,5.0,11,2395000.0
14000000.0,87.0,6.891823,5.5,10,11417362.0
32000000.0,155.0,13.332387,7.2,12,57284237.0
7200000.0,99.0,5.553737,6.3,7,2300000.0
1800000.0,93.0,0.474578,5.6,1,532269.0
40000000.0,113.0,11.655588,6.0,12,44907260.0
1500000.0,124.0,3.106495,6.2,8,12000000.0
5000000.0,84.0,8.898522999999997,5.2,1,86362372.0
1000000.0,104.0,10.766409,7.3,9,4235151.0
12000000.0,106.0,4.726238,6.4,1,21026290.0
2300000.0,107.0,1.050644,6.2,7,4500000.0
22000000.0,106.0,14.347931,6.0,7,24000000.0
18000000.0,116.0,6.099421,6.7,12,22309223.0
15000000.0,113.0,5.348746,5.3,9,21766271.0
25000000.0,99.0,9.895752,6.1,1,153997819.0
60000000.0,105.0,11.234862,5.9,1,50549107.0
50000000.0,105.0,10.409049,5.0,4,48600000.0
7000000.0,89.0,10.591125,4.4,1,36433975.0
10000000.0,98.0,1.942945,4.7,4,22424195.0
2000000.0,91.0,3.880541000000002,5.5,5,48390.0
3500000.0,79.0,8.138622,7.0,2,5155325.0
3000000.0,111.0,0.808339,6.5,1,13954476.0
12516654.0,78.0,7.225778999999997,7.6,12,8109160.0
65000000.0,92.0,9.415817,5.1,1,71154592.0
5000000.0,91.0,7.3922940000000015,5.9,3,75143.0
18000000.0,111.0,6.108646,6.7,12,20275812.0
33000000.0,105.0,6.8395350000000015,6.7,10,9494789.0
70000000.0,118.0,11.132411,5.8,1,154984035.0
35000000.0,110.0,6.9665050000000015,5.5,3,17508518.0
8500000.0,107.0,10.990614,5.9,1,770706.0
20000000.0,103.0,8.757277,6.7,2,34077920.0
60000000.0,118.0,7.363527,6.0,2,30800231.0
4000000.0,118.0,13.784411,6.5,4,2365467.0
12500000.0,100.0,9.543004,6.0,2,49002684.0
30000000.0,99.0,14.442048000000002,8.0,2,174600318.0
8000000.0,94.0,8.060402999999999,6.1,1,26049082.0
28000000.0,113.0,17.861119,6.0,2,52597999.0
50000000.0,106.0,19.650229,6.8,1,222809600.0
13300000.0,108.0,6.707974,6.0,3,5380251.0
66000000.0,130.0,18.271383,6.1,3,203277636.0
6000000.0,90.0,5.939334,6.3,2,15071.0
6000000.0,107.0,7.510159,6.5,3,3485127.0
9500000.0,88.0,5.8471660000000005,6.4,9,7800000.0
22000000.0,138.0,6.4772919999999985,5.9,2,67800064.0
30000000.0,115.0,7.857666,6.4,9,17137302.0
290000.0,85.0,0.140491,7.7,4,596000.0
5000000.0,93.0,9.067788,6.2,4,13809.0
70000000.0,99.0,6.599539,4.4,1,61279452.0
50000000.0,112.0,7.244956,6.2,3,80383290.0
25500000.0,128.0,14.934555,6.0,8,2415472.0
1500000.0,90.0,5.875708,6.1,10,1938.0
200000.0,98.0,6.322844,5.1,4,17834867.0
25000000.0,109.0,5.596449,6.5,4,28831145.0
4500000.0,150.0,8.434884,7.6,3,2627209.0
5000000.0,104.0,8.698042999999998,6.3,9,44030246.0
17000000.0,113.0,6.097499,5.9,3,29789000.0
33000000.0,112.0,19.628834,5.8,2,49100000.0
12000000.0,99.0,7.8837100000000015,6.1,4,101332962.0
40000000.0,109.0,9.389354,6.2,4,196781193.0
28000000.0,90.0,7.482958999999999,5.7,4,68896829.0
2000000.0,85.0,12.792394,6.9,4,4635300.0
10900000.0,105.0,13.454169,7.2,9,16505460.0
16000000.0,117.0,6.9859149999999985,6.2,7,5867686.0
1400000.0,103.0,3.143929,7.0,9,3500000.0
5000000.0,98.0,6.1273019999999985,5.5,3,10429707.0
15000000.0,95.0,7.844705,5.8,5,59209.0
70000000.0,88.0,6.660309,5.8,6,18662027.0
11000000.0,114.0,8.720309,7.2,5,45967935.0
318000.0,85.0,8.932319999999997,6.4,4,121179.0
40000000.0,117.0,10.395472,6.6,5,123494610.0
8000000.0,104.0,10.289628,7.3,9,63464861.0
25000000.0,124.0,9.453942,6.6,5,38307627.0
12700000.0,112.0,15.108282999999998,6.7,5,3430018.0
17500000.0,93.0,5.346121,5.8,11,7018189.0
19700000.0,89.0,6.583428,6.6,11,30000000.0
3512454.0,95.0,0.110065,7.0,3,115860.0
4357373.0,99.0,10.860471,6.5,10,1200000.0
50000000.0,112.0,10.901496,7.0,6,188441614.0
6000000.0,111.0,7.217205,7.4,1,5809330.0
55000000.0,132.0,17.618057,7.1,9,192330738.0
18000000.0,119.0,18.193263,7.4,8,103215094.0
4141459.0,87.0,5.109329,5.6,6,201607.0
24000000.0,105.0,7.576924000000001,6.3,6,70181428.0
40000000.0,134.0,6.447072,6.8,6,67347013.0
50000000.0,83.0,7.579855,5.8,7,151165787.0
5900000.0,94.0,1.840891,4.7,6,23000000.0
20000000.0,97.0,7.359522,5.0,7,100525432.0
2000000.0,93.0,8.832788,6.5,5,6676471.0
2200000.0,121.0,6.313465,6.6,6,282358.0
2900000.0,86.0,7.202832000000001,5.5,3,74918.0
18000000.0,94.0,7.696839999999999,5.7,7,25312387.0
4000000.0,95.0,8.536786,5.8,3,600896.0
90000000.0,127.0,14.753545,6.1,8,206172544.0
15000000.0,121.0,10.432407,6.5,7,31554855.0
5500000.0,120.0,6.149295,6.4,1,5483299.0
13000000.0,89.0,12.412221,5.7,6,45300000.0
45000000.0,112.0,8.588925999999999,6.7,7,86165646.0
2400000.0,90.0,5.486893,5.0,8,88273.0
12250000.0,103.0,6.561373,6.1,5,2295423.0
16800000.0,97.0,6.626077,6.5,7,51029361.0
22000000.0,122.0,14.466789000000002,7.3,8,88880821.0
25000000.0,94.0,12.472206,6.4,8,66980456.0
17000000.0,104.0,15.962793,6.4,8,136621271.0
4000000.0,99.0,5.350658,5.6,9,9221.0
15.0,110.0,6.792607,6.2,8,122.0
65000000.0,102.0,20.623642,6.3,8,39407616.0
11000000.0,106.0,9.659244,7.3,8,78874843.0
7000000.0,95.0,6.868022,6.8,5,6860853.0
6500000.0,89.0,9.312354,4.6,12,13865435.0
12000000.0,94.0,17.788579000000006,5.5,9,265452.0
5000000.0,93.0,10.846585,6.1,8,40100000.0
5000000.0,99.0,6.441964,6.5,9,2367161.0
22000000.0,92.0,14.921298,6.2,9,15447154.0
5000000.0,99.0,1.845554,3.9,9,846704.0
50000000.0,89.0,9.092925,5.8,8,160602194.0
28000000.0,137.0,8.808328,5.8,9,1749201.0
1000000.0,87.0,6.107378,5.4,9,9318.0
12600000.0,106.0,11.695036,6.7,9,19054534.0
1000000.0,117.0,11.153327,6.7,10,59744.0
28000000.0,113.0,14.914924,6.2,9,53181600.0
5000000.0,107.0,11.127162,6.1,9,7527232.0
5000000.0,101.0,3.711772,6.5,10,40400.0
16000000.0,122.0,7.375146000000001,6.4,5,3442853.0
15000000.0,108.0,13.310556,6.0,8,32556119.0
60000000.0,97.0,11.563909,6.6,9,108255770.0
49300000.0,137.0,7.566053,8.0,11,24186232.0
19800000.0,103.0,11.313659,6.5,9,41296320.0
2800000.0,102.0,6.820925,5.1,9,1826705.0
70000000.0,92.0,16.316318,6.2,10,215529201.0
25000000.0,99.0,5.955203,5.1,12,6399.0
5500000.0,97.0,10.524204,7.3,8,3000000.0
26000000.0,117.0,8.196975,7.2,10,35926213.0
50000000.0,141.0,17.887943,7.2,10,83719388.0
10500000.0,100.0,8.253705,6.2,5,42070000.0
13000000.0,102.0,13.655752,7.1,10,54837234.0
28000000.0,81.0,7.8610039999999985,6.1,10,100654149.0
5000000.0,89.0,13.288564,4.9,10,103590271.0
4000000.0,105.0,11.127717,7.1,9,5169755.0
50000000.0,95.0,10.337994,7.3,10,97437106.0
15000000.0,108.0,14.14078,7.6,1,36869414.0
10000000.0,100.0,8.406056,5.0,2,22896728.0
3600000.0,120.0,4.645724,6.7,4,24267.0
24000000.0,134.0,8.10357,6.5,5,12096300.0
8000000.0,106.0,6.842107,5.9,8,9630444.0
80000000.0,87.0,8.883866000000003,5.2,12,126546518.0
22361.0,96.0,0.673247,5.3,8,721651.0
30000000.0,131.0,0.5951960000000001,5.7,10,68129518.0
20000000.0,148.0,13.52638,6.5,12,11110975.0
40000000.0,110.0,15.402597,5.4,11,169837010.0
5000000.0,90.0,1.962873,5.1,2,1189612.0
15000000.0,123.0,11.85302,7.8,11,123726688.0
560000.0,102.0,1.572904,6.4,1,1500000.0
36000000.0,107.0,8.268684,6.7,9,52424533.0
15000000.0,115.0,6.617708,6.3,8,30127963.0
1300000.0,132.0,2.831069,6.8,4,16000000.0
6500000.0,120.0,11.365247,5.7,11,3721345.0
20000000.0,142.0,1.889519,6.7,8,31244858.0
7000000.0,116.0,6.293515,7.0,9,14618727.0
800000.0,100.0,1.049484,6.6,5,4214668.0
42000000.0,108.0,20.903362,6.1,11,107670357.0
79000.0,136.0,0.449582,6.8,10,170000.0
9000000.0,121.0,10.763583,6.5,9,21571189.0
22500000.0,112.0,9.615664,6.8,12,15520023.0
5000000.0,99.0,8.823253,7.5,12,43884652.0
6600000.0,124.0,8.151346,6.7,8,1851517.0
5000000.0,112.0,13.524048,6.6,10,2450846.0
4000000.0,92.0,2.999052,5.9,10,350006.0
20000000.0,127.0,7.107071,7.4,12,66787908.0
65000000.0,137.0,10.543955,7.3,12,163442937.0
400000.0,96.0,0.99099,5.7,4,7888102.0
20000000.0,85.0,5.2196669999999985,5.8,7,27187375.0
1000000.0,99.0,6.039895,6.9,1,395000.0
4900000.0,138.0,14.876086,8.2,5,3494070.0
20000000.0,125.0,17.187707999999994,6.5,12,12007070.0
15000000.0,115.0,11.209154,7.0,12,52501541.0
10000000.0,105.0,7.412826,6.8,12,28883511.0
50000000.0,125.0,9.580785,5.6,12,212902372.0
44000000.0,112.0,14.526049,6.1,12,12342632.0
25000000.0,106.0,2.503594,6.7,4,53213633.0
14000000.0,94.0,0.964715,4.0,8,9216.0
65000000.0,119.0,13.275529,6.0,12,133821816.0
13000000.0,153.0,12.58752,7.7,12,120000000.0
7500000.0,101.0,5.6368550000000015,6.4,10,1359910.0
70000000.0,133.0,14.932368,5.1,1,17752940.0
1000000.0,90.0,6.942139,5.0,12,26501323.0
26000000.0,127.0,5.653476,4.9,1,34592118.0
13000000.0,105.0,5.892524,4.8,2,98441954.0
10.0,99.0,5.192042,4.9,9,10000000.0
10500000.0,90.0,11.003515,5.6,8,23000000.0
3000000.0,100.0,5.317284,4.6,9,1675381.0
